Archive_Date,Group,Hospital_HIPE,Hospital,Specialty_HIPE,Speciality,Adult_Child,Age_Profile,Time_Bands,Total
27/02/2020,Dublin Midlands Hospital Group,0904,St. James's Hospital,2003,Maxillo-Facial,Adult,16-64, 0-3 Months,154
27/02/2020,Dublin Midlands Hospital Group,0904,St. James's Hospital,2003,Maxillo-Facial,Adult,16-64, 3-6 Months,158
27/02/2020,Dublin Midlands Hospital Group,0904,St. James's Hospital,2003,Maxillo-Facial,Adult,16-64, 9-12 Months,135
27/02/2020,Dublin Midlands Hospital Group,0904,St. James's Hospital,2003,Maxillo-Facial,Adult,16-64,12-15 Months,145
27/02/2020,Dublin Midlands Hospital Group,0904,St. James's Hospital,2100,Psychiatry,Adult,16-64, 0-3 Months,104
27/02/2020,Dublin Midlands Hospital Group,0904,St. James's Hospital,2100,Psychiatry,Adult,65+, 3-6 Months,2
27/02/2020,Dublin Midlands Hospital Group,0904,St. James's Hospital,2400,Respiratory Medicine,Adult,0-15, 3-6 Months,1
27/02/2020,Dublin Midlands Hospital Group,0904,St. James's Hospital,2400,Respiratory Medicine,Adult,65+,18 Months +,3
27/02/2020,Dublin Midlands Hospital Group,0904,St. James's Hospital,2500,Rheumatology,Adult,16-64, 0-3 Months,127
27/02/2020,Dublin Midlands Hospital Group,0904,St. James's Hospital,2500,Rheumatology,Adult,16-64, 3-6 Months,108
27/02/2020,Dublin Midlands Hospital Group,0904,St. James's Hospital,2500,Rheumatology,Adult,16-64, 9-12 Months,18
27/02/2020,Dublin Midlands Hospital Group,0904,St. James's Hospital,2500,Rheumatology,Adult,16-64,12-15 Months,3
27/02/2020,Dublin Midlands Hospital Group,0904,St. James's Hospital,2500,Rheumatology,Adult,65+, 6-9 Months,16
27/02/2020,Dublin Midlands Hospital Group,0904,St. James's Hospital,2600,General Surgery,Adult,16-64, 0-3 Months,1455
27/02/2020,Dublin Midlands Hospital Group,0904,St. James's Hospital,2600,General Surgery,Adult,16-64, 9-12 Months,428
27/02/2020,Dublin Midlands Hospital Group,0904,St. James's Hospital,2600,General Surgery,Adult,16-64,15-18 Months,50
27/02/2020,Dublin Midlands Hospital Group,0904,St. James's Hospital,2600,General Surgery,Adult,16-64,18 Months +,329
27/02/2020,Dublin Midlands Hospital Group,0904,St. James's Hospital,2600,General Surgery,Adult,65+, 3-6 Months,72
27/02/2020,Dublin Midlands Hospital Group,0904,St. James's Hospital,2600,General Surgery,Adult,65+, 6-9 Months,51
27/02/2020,Dublin Midlands Hospital Group,0904,St. James's Hospital,2600,General Surgery,Adult,65+,12-15 Months,11
27/02/2020,Dublin Midlands Hospital Group,0904,St. James's Hospital,2604,Vascular Surgery,Adult,16-64,15-18 Months,9
27/02/2020,Dublin Midlands Hospital Group,0904,St. James's Hospital,2604,Vascular Surgery,Adult,16-64,18 Months +,4
27/02/2020,Dublin Midlands Hospital Group,0904,St. James's Hospital,2604,Vascular Surgery,Adult,65+, 0-3 Months,157
27/02/2020,Dublin Midlands Hospital Group,0904,St. James's Hospital,2604,Vascular Surgery,Adult,65+, 3-6 Months,98
27/02/2020,Dublin Midlands Hospital Group,0904,St. James's Hospital,2604,Vascular Surgery,Adult,65+, 9-12 Months,19
27/02/2020,Dublin Midlands Hospital Group,0904,St. James's Hospital,6700,Clinical (Medical) Genetics,Adult,16-64, 0-3 Months,423
27/02/2020,Dublin Midlands Hospital Group,0904,St. James's Hospital,6700,Clinical (Medical) Genetics,Adult,16-64, 3-6 Months,329
27/02/2020,Dublin Midlands Hospital Group,0904,St. James's Hospital,6700,Clinical (Medical) Genetics,Adult,16-64, 9-12 Months,5
27/02/2020,Dublin Midlands Hospital Group,0904,St. James's Hospital,6700,Clinical (Medical) Genetics,Adult,16-64,12-15 Months,1
27/02/2020,Dublin Midlands Hospital Group,0904,St. James's Hospital,7500,Radiotherapy,Adult,65+, 0-3 Months,12
27/02/2020,Dublin Midlands Hospital Group,0904,St. James's Hospital,7600,Cardio-Thoracic Surgery,Adult,65+, 0-3 Months,10
27/02/2020,Dublin Midlands Hospital Group,0904,St. James's Hospital,7800,Urology,Adult,16-64, 0-3 Months,201
27/02/2020,Dublin Midlands Hospital Group,0904,St. James's Hospital,7800,Urology,Adult,16-64, 9-12 Months,38
27/02/2020,Dublin Midlands Hospital Group,0904,St. James's Hospital,7800,Urology,Adult,65+, 6-9 Months,77
27/02/2020,Dublin Midlands Hospital Group,0904,St. James's Hospital,7900,Clinical Immunology,Adult,0-15, 0-3 Months,1
27/02/2020,Dublin Midlands Hospital Group,0904,St. James's Hospital,7900,Clinical Immunology,Adult,16-64, 0-3 Months,228
27/02/2020,Dublin Midlands Hospital Group,0904,St. James's Hospital,7900,Clinical Immunology,Adult,16-64, 3-6 Months,207
27/02/2020,Dublin Midlands Hospital Group,0904,St. James's Hospital,7900,Clinical Immunology,Adult,16-64, 9-12 Months,93
27/02/2020,Dublin Midlands Hospital Group,0904,St. James's Hospital,7900,Clinical Immunology,Adult,16-64,12-15 Months,93
27/02/2020,Dublin Midlands Hospital Group,0930,Coombe Women and Infants University Hospital,0400,Endocrinology,Adult,16-64, 0-3 Months,25
27/02/2020,Dublin Midlands Hospital Group,0930,Coombe Women and Infants University Hospital,0400,Endocrinology,Adult,16-64, 3-6 Months,10
27/02/2020,Dublin Midlands Hospital Group,0904,St. James's Hospital,2000,Plastic Surgery,Adult,16-64, 3-6 Months,286
27/02/2020,Dublin Midlands Hospital Group,0904,St. James's Hospital,2000,Plastic Surgery,Adult,16-64,12-15 Months,63
27/02/2020,Dublin Midlands Hospital Group,0904,St. James's Hospital,2000,Plastic Surgery,Adult,65+, 6-9 Months,25
27/02/2020,Dublin Midlands Hospital Group,0904,St. James's Hospital,2000,Plastic Surgery,Adult,65+,15-18 Months,9
27/02/2020,Dublin Midlands Hospital Group,0904,St. James's Hospital,2003,Maxillo-Facial,Adult,0-15, 9-12 Months,15
27/02/2020,Dublin Midlands Hospital Group,0904,St. James's Hospital,2003,Maxillo-Facial,Adult,16-64,18 Months +,349
27/02/2020,Dublin Midlands Hospital Group,0904,St. James's Hospital,2003,Maxillo-Facial,Adult,65+, 0-3 Months,20
27/02/2020,Dublin Midlands Hospital Group,0904,St. James's Hospital,2003,Maxillo-Facial,Adult,65+, 3-6 Months,10
27/02/2020,Dublin Midlands Hospital Group,0904,St. James's Hospital,2003,Maxillo-Facial,Adult,65+, 6-9 Months,20
27/02/2020,Dublin Midlands Hospital Group,0904,St. James's Hospital,2003,Maxillo-Facial,Adult,65+,12-15 Months,12
27/02/2020,Dublin Midlands Hospital Group,0904,St. James's Hospital,2003,Maxillo-Facial,Adult,65+,15-18 Months,11
27/02/2020,Dublin Midlands Hospital Group,0904,St. James's Hospital,2100,Psychiatry,Adult,16-64, 3-6 Months,16
27/02/2020,Dublin Midlands Hospital Group,0904,St. James's Hospital,2400,Respiratory Medicine,Adult,16-64, 9-12 Months,37
27/02/2020,Dublin Midlands Hospital Group,0904,St. James's Hospital,2400,Respiratory Medicine,Adult,16-64,18 Months +,19
27/02/2020,Dublin Midlands Hospital Group,0904,St. James's Hospital,2400,Respiratory Medicine,Adult,65+, 0-3 Months,73
27/02/2020,Dublin Midlands Hospital Group,0904,St. James's Hospital,2500,Rheumatology,Adult,16-64, 6-9 Months,53
27/02/2020,Dublin Midlands Hospital Group,0904,St. James's Hospital,2500,Rheumatology,Adult,16-64,15-18 Months,1
27/02/2020,Dublin Midlands Hospital Group,0904,St. James's Hospital,2600,General Surgery,Adult,0-15, 9-12 Months,2
27/02/2020,Dublin Midlands Hospital Group,0904,St. James's Hospital,2600,General Surgery,Adult,65+, 0-3 Months,176
27/02/2020,Dublin Midlands Hospital Group,0904,St. James's Hospital,2600,General Surgery,Adult,65+,15-18 Months,5
27/02/2020,Dublin Midlands Hospital Group,0904,St. James's Hospital,2600,General Surgery,Adult,65+,18 Months +,18
27/02/2020,Dublin Midlands Hospital Group,0904,St. James's Hospital,2604,Vascular Surgery,Adult,16-64, 9-12 Months,70
27/02/2020,Dublin Midlands Hospital Group,0904,St. James's Hospital,2604,Vascular Surgery,Adult,65+,18 Months +,2
27/02/2020,Dublin Midlands Hospital Group,0904,St. James's Hospital,5000,General Medicine,Adult,16-64, 0-3 Months,135
27/02/2020,Dublin Midlands Hospital Group,0904,St. James's Hospital,5000,General Medicine,Adult,16-64, 3-6 Months,77
27/02/2020,Dublin Midlands Hospital Group,0904,St. James's Hospital,5000,General Medicine,Adult,16-64, 6-9 Months,18
27/02/2020,Dublin Midlands Hospital Group,0904,St. James's Hospital,6700,Clinical (Medical) Genetics,Adult,16-64, 6-9 Months,123
27/02/2020,Dublin Midlands Hospital Group,0904,St. James's Hospital,7300,Palliative Medicine,Adult,16-64, 0-3 Months,1
27/02/2020,Dublin Midlands Hospital Group,0904,St. James's Hospital,7600,Cardio-Thoracic Surgery,Adult,16-64, 0-3 Months,10
27/02/2020,Dublin Midlands Hospital Group,0904,St. James's Hospital,7800,Urology,Adult,16-64, 3-6 Months,206
27/02/2020,Dublin Midlands Hospital Group,0904,St. James's Hospital,7800,Urology,Adult,16-64, 6-9 Months,92
27/02/2020,Dublin Midlands Hospital Group,0904,St. James's Hospital,7800,Urology,Adult,16-64,12-15 Months,40
27/02/2020,Dublin Midlands Hospital Group,0904,St. James's Hospital,7800,Urology,Adult,16-64,15-18 Months,46
27/02/2020,Dublin Midlands Hospital Group,0904,St. James's Hospital,7800,Urology,Adult,65+, 9-12 Months,31
27/02/2020,Dublin Midlands Hospital Group,0904,St. James's Hospital,7900,Clinical Immunology,Adult,16-64, 6-9 Months,72
27/02/2020,Dublin Midlands Hospital Group,0904,St. James's Hospital,7900,Clinical Immunology,Adult,16-64,15-18 Months,91
27/02/2020,Dublin Midlands Hospital Group,0904,St. James's Hospital,8003,Pain Relief,Adult,16-64, 9-12 Months,55
27/02/2020,Dublin Midlands Hospital Group,0904,St. James's Hospital,8003,Pain Relief,Adult,65+, 3-6 Months,71
27/02/2020,Dublin Midlands Hospital Group,0904,St. James's Hospital,8003,Pain Relief,Adult,65+, 6-9 Months,41
27/02/2020,Dublin Midlands Hospital Group,0904,St. James's Hospital,8003,Pain Relief,Adult,65+,12-15 Months,1
27/02/2020,Dublin Midlands Hospital Group,0930,Coombe Women and Infants University Hospital,1503,Gynaecology,Adult,16-64, 0-3 Months,542
27/02/2020,Dublin Midlands Hospital Group,0930,Coombe Women and Infants University Hospital,1503,Gynaecology,Adult,16-64, 3-6 Months,449
27/02/2020,Dublin Midlands Hospital Group,0930,Coombe Women and Infants University Hospital,1503,Gynaecology,Adult,16-64, 6-9 Months,345
27/02/2020,Dublin Midlands Hospital Group,0930,Coombe Women and Infants University Hospital,1503,Gynaecology,Adult,16-64,12-15 Months,210
27/02/2020,Dublin Midlands Hospital Group,0930,Coombe Women and Infants University Hospital,1503,Gynaecology,Adult,16-64,15-18 Months,166
27/02/2020,Dublin Midlands Hospital Group,1270,Tallaght University Hospital,0100,Cardiology,Adult,16-64, 9-12 Months,34
27/02/2020,Dublin Midlands Hospital Group,1270,Tallaght University Hospital,0100,Cardiology,Child,0-15, 9-12 Months,1
27/02/2020,Dublin Midlands Hospital Group,1270,Tallaght University Hospital,0300,Dermatology,Adult,16-64, 6-9 Months,298
27/02/2020,Dublin Midlands Hospital Group,1270,Tallaght University Hospital,0300,Dermatology,Adult,16-64,18 Months +,876
27/02/2020,Dublin Midlands Hospital Group,1270,Tallaght University Hospital,0300,Dermatology,Adult,65+, 3-6 Months,89
27/02/2020,Dublin Midlands Hospital Group,1270,Tallaght University Hospital,0300,Dermatology,Adult,65+,12-15 Months,41
27/02/2020,Dublin Midlands Hospital Group,1270,Tallaght University Hospital,0300,Dermatology,Adult,65+,15-18 Months,58
27/02/2020,Dublin Midlands Hospital Group,0904,St. James's Hospital,1300,Neurology,Adult,65+, 6-9 Months,9
27/02/2020,Dublin Midlands Hospital Group,0904,St. James's Hospital,1503,Gynaecology,Adult,65+, 0-3 Months,10
27/02/2020,Dublin Midlands Hospital Group,0904,St. James's Hospital,1700,Ophthalmology,Adult,16-64, 3-6 Months,3
27/02/2020,Dublin Midlands Hospital Group,0904,St. James's Hospital,1800,Orthopaedics,Adult,16-64,15-18 Months,82
27/02/2020,Dublin Midlands Hospital Group,0904,St. James's Hospital,1800,Orthopaedics,Adult,16-64,18 Months +,68
27/02/2020,Dublin Midlands Hospital Group,0904,St. James's Hospital,1800,Orthopaedics,Adult,65+, 0-3 Months,163
27/02/2020,Dublin Midlands Hospital Group,0904,St. James's Hospital,2000,Plastic Surgery,Adult,0-15, 0-3 Months,1
27/02/2020,Dublin Midlands Hospital Group,0904,St. James's Hospital,2000,Plastic Surgery,Adult,0-15, 3-6 Months,3
27/02/2020,Dublin Midlands Hospital Group,0904,St. James's Hospital,2000,Plastic Surgery,Adult,16-64, 0-3 Months,349
27/02/2020,Dublin Midlands Hospital Group,0904,St. James's Hospital,2000,Plastic Surgery,Adult,16-64, 6-9 Months,146
27/02/2020,Dublin Midlands Hospital Group,0904,St. James's Hospital,2000,Plastic Surgery,Adult,16-64, 9-12 Months,122
27/02/2020,Dublin Midlands Hospital Group,0904,St. James's Hospital,2003,Maxillo-Facial,Adult,16-64,15-18 Months,53
27/02/2020,Dublin Midlands Hospital Group,0904,St. James's Hospital,2003,Maxillo-Facial,Adult,65+,18 Months +,27
27/02/2020,Dublin Midlands Hospital Group,0904,St. James's Hospital,2300,Nephrology,Adult,0-15, 0-3 Months,1
27/02/2020,Dublin Midlands Hospital Group,0904,St. James's Hospital,2300,Nephrology,Adult,16-64, 0-3 Months,41
27/02/2020,Dublin Midlands Hospital Group,0904,St. James's Hospital,2300,Nephrology,Adult,16-64, 3-6 Months,6
27/02/2020,Dublin Midlands Hospital Group,0904,St. James's Hospital,2300,Nephrology,Adult,16-64, 6-9 Months,2
27/02/2020,Dublin Midlands Hospital Group,0904,St. James's Hospital,2300,Nephrology,Adult,16-64, 9-12 Months,1
27/02/2020,Dublin Midlands Hospital Group,0904,St. James's Hospital,2400,Respiratory Medicine,Adult,65+, 3-6 Months,46
27/02/2020,Dublin Midlands Hospital Group,0904,St. James's Hospital,2400,Respiratory Medicine,Adult,65+, 6-9 Months,12
27/02/2020,Dublin Midlands Hospital Group,0904,St. James's Hospital,2400,Respiratory Medicine,Adult,65+, 9-12 Months,11
27/02/2020,Dublin Midlands Hospital Group,0904,St. James's Hospital,2400,Respiratory Medicine,Adult,65+,12-15 Months,1
27/02/2020,Dublin Midlands Hospital Group,0904,St. James's Hospital,2500,Rheumatology,Adult,65+, 9-12 Months,2
27/02/2020,Dublin Midlands Hospital Group,0904,St. James's Hospital,2600,General Surgery,Adult,0-15, 3-6 Months,1
27/02/2020,Dublin Midlands Hospital Group,0904,St. James's Hospital,2604,Vascular Surgery,Adult,16-64, 3-6 Months,240
27/02/2020,Dublin Midlands Hospital Group,0904,St. James's Hospital,2604,Vascular Surgery,Adult,16-64, 6-9 Months,209
27/02/2020,Dublin Midlands Hospital Group,0904,St. James's Hospital,2604,Vascular Surgery,Adult,16-64,12-15 Months,27
27/02/2020,Dublin Midlands Hospital Group,0904,St. James's Hospital,5000,General Medicine,Adult,65+, 0-3 Months,34
27/02/2020,Dublin Midlands Hospital Group,0904,St. James's Hospital,5000,General Medicine,Adult,65+, 3-6 Months,13
27/02/2020,Dublin Midlands Hospital Group,0904,St. James's Hospital,5000,General Medicine,Adult,65+, 6-9 Months,2
27/02/2020,Dublin Midlands Hospital Group,0904,St. James's Hospital,6700,Clinical (Medical) Genetics,Adult,65+, 0-3 Months,88
27/02/2020,Dublin Midlands Hospital Group,0904,St. James's Hospital,6700,Clinical (Medical) Genetics,Adult,65+, 9-12 Months,2
27/02/2020,Dublin Midlands Hospital Group,0904,St. James's Hospital,7300,Palliative Medicine,Adult,65+, 0-3 Months,4
27/02/2020,Dublin Midlands Hospital Group,0904,St. James's Hospital,7800,Urology,Adult,65+,15-18 Months,14
27/02/2020,Dublin Midlands Hospital Group,0904,St. James's Hospital,7800,Urology,Adult,65+,18 Months +,276
27/02/2020,Dublin Midlands Hospital Group,0904,St. James's Hospital,7900,Clinical Immunology,Adult,65+, 0-3 Months,36
27/02/2020,Dublin Midlands Hospital Group,0904,St. James's Hospital,7900,Clinical Immunology,Adult,65+, 9-12 Months,14
27/02/2020,Dublin Midlands Hospital Group,0904,St. James's Hospital,7900,Clinical Immunology,Adult,65+,15-18 Months,8
27/02/2020,Dublin Midlands Hospital Group,0904,St. James's Hospital,8003,Pain Relief,Adult,16-64,12-15 Months,1
27/02/2020,Dublin Midlands Hospital Group,0904,St. James's Hospital,8003,Pain Relief,Adult,65+, 0-3 Months,55
27/02/2020,Dublin Midlands Hospital Group,0930,Coombe Women and Infants University Hospital,1503,Gynaecology,Adult,16-64,18 Months +,60
27/02/2020,Dublin Midlands Hospital Group,0930,Coombe Women and Infants University Hospital,1503,Gynaecology,Adult,65+, 3-6 Months,37
27/02/2020,Dublin Midlands Hospital Group,0930,Coombe Women and Infants University Hospital,1503,Gynaecology,Adult,65+, 6-9 Months,36
27/02/2020,Dublin Midlands Hospital Group,0930,Coombe Women and Infants University Hospital,1503,Gynaecology,Adult,65+, 9-12 Months,37
27/02/2020,Dublin Midlands Hospital Group,0930,Coombe Women and Infants University Hospital,1503,Gynaecology,Adult,65+,12-15 Months,17
27/02/2020,Dublin Midlands Hospital Group,1270,Tallaght University Hospital,0000,Small Volume Specialities,Adult,16-64, 0-3 Months,1
27/02/2020,Dublin Midlands Hospital Group,1270,Tallaght University Hospital,0100,Cardiology,Adult,16-64, 0-3 Months,294
27/02/2020,Dublin Midlands Hospital Group,1270,Tallaght University Hospital,0100,Cardiology,Adult,16-64, 3-6 Months,269
27/02/2020,Dublin Midlands Hospital Group,1270,Tallaght University Hospital,0100,Cardiology,Adult,16-64, 6-9 Months,71
27/02/2020,Dublin Midlands Hospital Group,1270,Tallaght University Hospital,0100,Cardiology,Adult,16-64,12-15 Months,28
27/02/2020,Dublin Midlands Hospital Group,1270,Tallaght University Hospital,0300,Dermatology,Adult,16-64, 0-3 Months,591
27/02/2020,Dublin Midlands Hospital Group,1270,Tallaght University Hospital,0300,Dermatology,Adult,16-64, 3-6 Months,339
27/02/2020,Dublin Midlands Hospital Group,0904,St. James's Hospital,2100,Psychiatry,Adult,65+, 0-3 Months,29
27/02/2020,Dublin Midlands Hospital Group,0904,St. James's Hospital,2300,Nephrology,Adult,65+, 0-3 Months,36
27/02/2020,Dublin Midlands Hospital Group,0904,St. James's Hospital,2300,Nephrology,Adult,65+, 3-6 Months,5
27/02/2020,Dublin Midlands Hospital Group,0904,St. James's Hospital,2400,Respiratory Medicine,Adult,0-15, 0-3 Months,4
27/02/2020,Dublin Midlands Hospital Group,0904,St. James's Hospital,2400,Respiratory Medicine,Adult,16-64, 0-3 Months,211
27/02/2020,Dublin Midlands Hospital Group,0904,St. James's Hospital,2400,Respiratory Medicine,Adult,16-64, 3-6 Months,115
27/02/2020,Dublin Midlands Hospital Group,0904,St. James's Hospital,2400,Respiratory Medicine,Adult,16-64, 6-9 Months,29
27/02/2020,Dublin Midlands Hospital Group,0904,St. James's Hospital,2400,Respiratory Medicine,Adult,16-64,12-15 Months,17
27/02/2020,Dublin Midlands Hospital Group,0904,St. James's Hospital,2400,Respiratory Medicine,Adult,16-64,15-18 Months,10
27/02/2020,Dublin Midlands Hospital Group,0904,St. James's Hospital,2500,Rheumatology,Adult,65+, 0-3 Months,39
27/02/2020,Dublin Midlands Hospital Group,0904,St. James's Hospital,2500,Rheumatology,Adult,65+, 3-6 Months,23
27/02/2020,Dublin Midlands Hospital Group,0904,St. James's Hospital,2500,Rheumatology,Adult,65+,12-15 Months,1
27/02/2020,Dublin Midlands Hospital Group,0904,St. James's Hospital,2600,General Surgery,Adult,0-15, 0-3 Months,6
27/02/2020,Dublin Midlands Hospital Group,0904,St. James's Hospital,2600,General Surgery,Adult,0-15, 6-9 Months,2
27/02/2020,Dublin Midlands Hospital Group,0904,St. James's Hospital,2600,General Surgery,Adult,16-64, 3-6 Months,616
27/02/2020,Dublin Midlands Hospital Group,0904,St. James's Hospital,2600,General Surgery,Adult,16-64, 6-9 Months,343
27/02/2020,Dublin Midlands Hospital Group,0904,St. James's Hospital,2600,General Surgery,Adult,16-64,12-15 Months,81
27/02/2020,Dublin Midlands Hospital Group,0904,St. James's Hospital,2600,General Surgery,Adult,65+, 9-12 Months,44
